visit_id,user_id,destination_id,visit_timestamp,region,number_of_persons,total_price
1668,947,14,2023-05-27 22:12:55,Asia,2,3459.42
1669,4,9,2023-12-12 15:56:59,Oceania,3,4018.33
1670,177,11,2023-04-06 00:54:11,Africa,1,1287.86
1671,669,7,2023-06-28 17:43:24,Europe,4,7515.94
1672,652,1,2021-11-27 13:00:46,Europe,5,16887.1
1673,625,10,2020-09-07 02:56:54,Africa,5,3191.4
1674,585,12,2020-03-11 22:35:53,Asia,4,3636.36
1675,625,4,2024-11-03 18:32:34,Oceania,2,2159.39
1676,484,11,2023-02-24 11:15:53,North America,1,1287.86
1677,761,10,2024-09-11 04:22:49,Africa,4,2553.12
1678,885,4,2023-11-23 05:43:23,Asia,2,2159.39
1679,741,14,2021-06-28 08:40:43,South America,2,3459.42
1680,960,12,2022-09-29 16:03:38,Europe,2,1818.18
1681,301,2,2021-10-05 03:34:50,Africa,1,3157.22
1682,473,8,2023-10-10 09:10:47,Europe,2,6158.07
1683,816,3,2024-04-03 02:43:45,Oceania,4,9681.92
1684,114,13,2022-10-26 04:28:43,Europe,5,3339.95
1685,251,8,2020-01-22 09:15:25,Oceania,1,3079.04
1686,34,11,2024-06-02 20:40:29,South America,4,5151.42
1687,883,7,2023-07-19 20:27:19,Asia,1,1878.98
1688,905,12,2021-01-10 21:04:10,Oceania,5,4545.45
1689,796,10,2020-03-14 16:42:02,South America,5,3191.4
1690,493,14,2022-06-29 04:54:34,South America,1,1729.71
1691,849,14,2023-02-02 23:04:28,South America,1,1729.71
1692,734,9,2023-08-24 13:52:39,North America,4,5357.77
1693,107,3,2024-12-06 09:54:52,North America,3,7261.44
1694,740,3,2023-07-06 19:32:15,Oceania,3,7261.44
1695,348,3,2024-02-08 08:35:36,Europe,2,4840.96
1696,271,2,2020-08-18 03:01:34,South America,3,9471.66
1697,921,12,2022-01-30 08:16:31,Asia,4,3636.36
1698,351,5,2022-10-24 07:53:12,South America,4,14049.07
1699,717,5,2022-05-05 07:46:46,Africa,5,17561.34
1700,37,13,2021-04-04 21:28:03,Africa,2,1335.98
1701,296,1,2023-02-26 04:39:49,Africa,2,6754.84
1702,372,12,2022-08-10 18:25:49,Oceania,3,2727.27
1703,163,10,2024-01-16 15:48:22,Oceania,3,1914.84
1704,451,11,2021-04-24 19:58:36,Oceania,3,3863.57
1705,825,12,2021-03-31 05:46:50,Africa,2,1818.18
1706,300,14,2022-03-10 10:06:28,Oceania,4,6918.85
1707,234,1,2024-12-17 00:48:31,Asia,2,6754.84
1708,152,10,2022-03-16 23:50:41,Asia,1,638.28
1709,739,9,2023-06-14 21:58:09,South America,5,6697.22
1710,634,3,2021-04-29 07:01:15,Africa,3,7261.44
1711,874,9,2024-06-13 22:51:59,Asia,3,4018.33
1712,388,14,2021-06-09 10:33:59,Africa,4,6918.85
1713,494,3,2023-03-26 05:20:13,North America,4,9681.92
1714,685,2,2021-11-29 12:10:49,Asia,3,9471.66
1715,212,4,2022-05-14 16:42:40,Africa,2,2159.39
1716,797,12,2021-09-03 21:04:30,Asia,1,909.09
1717,511,8,2020-02-07 21:45:22,Oceania,5,15395.18
1718,867,14,2021-12-10 12:35:58,Oceania,5,8648.56
1719,208,6,2023-05-23 01:39:32,Oceania,1,3098.08
1720,102,6,2020-07-27 18:37:33,Asia,5,15490.4
1721,567,9,2020-09-03 20:01:09,North America,5,6697.22
1722,458,10,2022-02-09 10:07:42,Europe,5,3191.4
1723,263,13,2022-01-31 11:00:54,Europe,2,1335.98
1724,707,12,2021-07-05 06:11:25,North America,4,3636.36
1725,624,5,2022-05-12 02:09:06,North America,5,17561.34
1726,761,4,2021-02-15 19:33:55,Africa,1,1079.69
1727,311,1,2021-12-08 02:03:38,Europe,2,6754.84
1728,600,13,2024-01-22 20:44:53,South America,5,3339.95
1729,101,9,2022-09-17 15:48:03,Oceania,1,1339.44
1730,75,4,2020-12-27 15:53:22,South America,4,4318.78
1731,86,8,2020-11-06 07:17:15,Africa,2,6158.07
1732,604,4,2024-02-22 18:33:06,Asia,5,5398.47
1733,583,1,2023-08-28 04:54:13,North America,5,16887.1
1734,738,8,2025-01-03 18:21:56,Oceania,2,6158.07
1735,630,13,2020-01-02 12:55:08,Asia,4,2671.96
1736,773,7,2022-04-21 04:04:34,South America,5,9394.92
1737,647,3,2024-04-25 02:30:22,South America,3,7261.44
1738,527,5,2022-03-31 20:10:20,Africa,3,10536.8
1739,255,6,2024-10-09 18:54:03,Africa,3,9294.24
1740,317,11,2020-12-12 07:48:35,Europe,4,5151.42
1741,500,1,2024-05-02 02:38:51,South America,3,10132.26
1742,508,3,2020-07-22 16:28:07,South America,2,4840.96
1743,690,5,2023-10-08 23:15:46,Asia,1,3512.27
1744,654,11,2021-07-21 11:47:38,Europe,5,6439.28
1745,798,2,2021-10-24 10:34:14,Asia,2,6314.44
1746,514,5,2024-07-05 21:27:16,South America,3,10536.8
1747,106,11,2021-10-15 08:30:09,Africa,3,3863.57
1748,689,3,2021-04-30 21:06:50,Europe,3,7261.44
1749,785,7,2021-05-05 17:05:45,Africa,2,3757.97
1750,679,3,2024-05-23 14:31:04,South America,3,7261.44
1751,670,10,2022-04-16 22:39:58,Europe,4,2553.12
1752,956,5,2022-08-01 07:24:28,Asia,4,14049.07
1753,149,5,2023-01-04 15:11:59,Oceania,3,10536.8
1754,323,8,2023-08-14 08:30:38,Africa,3,9237.11
1755,403,13,2020-01-18 14:58:26,South America,4,2671.96
1756,57,7,2021-03-10 17:57:29,South America,3,5636.95
1757,786,5,2021-09-20 06:06:05,Europe,1,3512.27
1758,678,12,2022-07-04 21:38:57,Asia,3,2727.27
1759,25,6,2023-04-03 02:16:59,Asia,4,12392.32
1760,572,9,2021-10-29 22:03:35,Africa,2,2678.89
1761,516,8,2020-11-27 22:09:49,North America,3,9237.11
1762,249,3,2024-01-30 07:44:03,Oceania,3,7261.44
1763,608,8,2023-04-26 21:12:22,Oceania,1,3079.04
1764,983,12,2022-02-15 05:52:39,Asia,4,3636.36
1765,622,10,2020-07-03 06:58:59,North America,4,2553.12
1766,58,11,2022-05-07 15:29:53,Africa,3,3863.57
1767,379,8,2020-12-10 23:03:20,South America,3,9237.11
1768,138,12,2022-10-05 07:52:02,Oceania,1,909.09
1769,424,14,2021-04-12 08:05:47,Africa,2,3459.42
1770,307,10,2024-10-11 13:33:27,North America,2,1276.56
1771,449,4,2024-11-14 10:04:48,Africa,3,3239.08
1772,782,11,2024-09-25 12:39:15,Africa,3,3863.57
1773,837,5,2021-03-12 10:01:14,North America,1,3512.27
1774,892,13,2023-01-27 07:13:54,South America,3,2003.97
1775,766,4,2022-09-25 03:24:49,South America,2,2159.39
1776,234,8,2022-10-31 15:10:55,Europe,3,9237.11
1777,694,12,2022-03-04 08:51:21,Africa,3,2727.27
1778,766,1,2021-01-05 07:28:59,Oceania,2,6754.84
1779,421,7,2024-02-20 01:26:45,North America,4,7515.94
1780,852,9,2024-05-10 12:59:55,Asia,1,1339.44
1781,17,10,2020-04-09 16:21:26,Africa,4,2553.12
1782,895,13,2024-08-01 00:32:24,South America,3,2003.97
1783,290,10,2020-07-27 12:02:42,Oceania,3,1914.84
1784,78,10,2024-09-30 13:10:02,North America,1,638.28
1785,545,3,2020-09-29 13:38:31,Africa,5,12102.4
1786,945,8,2021-08-16 01:36:01,North America,5,15395.18
1787,786,11,2022-05-10 04:32:39,South America,4,5151.42
1788,463,12,2022-10-23 14:36:18,North America,2,1818.18
1789,187,11,2022-11-21 18:02:56,South America,5,6439.28
1790,541,13,2020-03-07 17:55:41,South America,4,2671.96
1791,589,5,2023-04-26 12:35:35,North America,1,3512.27
1792,9,4,2023-08-20 02:35:10,Europe,3,3239.08
1793,266,14,2024-12-20 14:16:06,Oceania,2,3459.42
1794,787,6,2023-11-23 04:33:40,Oceania,5,15490.4
1795,682,4,2023-01-06 20:16:15,Oceania,5,5398.47
1796,889,10,2021-08-09 17:28:50,Europe,2,1276.56
1797,212,5,2020-11-09 11:23:17,North America,2,7024.54
1798,547,10,2021-01-30 13:55:52,Africa,1,638.28
1799,357,2,2022-09-06 17:10:28,Europe,3,9471.66
1800,674,4,2022-07-30 04:03:40,Europe,2,2159.39
1801,435,5,2021-11-05 22:16:33,Asia,2,7024.54
1802,28,3,2021-01-17 11:45:15,South America,4,9681.92
1803,27,8,2023-03-27 21:54:55,North America,2,6158.07
1804,458,8,2021-09-09 03:30:11,Europe,4,12316.14
1805,790,7,2021-01-22 06:31:36,North America,5,9394.92
1806,993,3,2024-12-01 17:26:12,Oceania,5,12102.4
1807,529,2,2021-10-13 07:44:25,North America,2,6314.44
1808,964,8,2023-01-18 11:31:17,Oceania,5,15395.18
1809,325,7,2021-10-15 11:09:07,North America,2,3757.97
1810,819,9,2024-01-25 00:41:38,Asia,3,4018.33
1811,521,2,2020-02-20 03:53:35,North America,4,12628.88
1812,390,13,2023-05-28 17:09:13,North America,4,2671.96
1813,364,6,2020-07-21 21:32:19,South America,3,9294.24
1814,969,14,2021-12-13 14:14:02,Oceania,3,5189.14
1815,87,11,2024-01-04 11:15:29,North America,4,5151.42
1816,975,5,2020-05-20 22:59:40,Europe,3,10536.8
1817,868,4,2024-10-20 02:04:48,North America,2,2159.39
1818,132,9,2021-03-11 15:35:17,Oceania,2,2678.89
1819,482,13,2020-07-09 02:01:13,Africa,1,667.99
1820,822,4,2023-02-28 20:15:42,Africa,3,3239.08
1821,425,14,2023-07-26 12:44:12,Europe,2,3459.42
1822,179,9,2021-07-18 06:10:22,Asia,2,2678.89
1823,901,2,2020-04-03 03:28:49,South America,2,6314.44
1824,209,5,2023-03-05 10:37:29,Asia,4,14049.07
1825,637,6,2020-03-21 06:01:36,Asia,1,3098.08
1826,30,8,2021-03-24 10:49:50,South America,1,3079.04
1827,48,9,2024-06-19 18:05:36,Europe,4,5357.77
1828,162,2,2022-12-19 06:27:05,Europe,1,3157.22
1829,95,7,2020-12-15 05:56:26,South America,1,1878.98
1830,476,7,2023-09-30 07:47:04,Europe,5,9394.92
1831,878,10,2022-08-25 13:58:11,South America,1,638.28
1832,481,5,2022-09-30 03:24:48,Oceania,2,7024.54
1833,553,6,2020-10-26 11:58:38,South America,5,15490.4
1834,505,12,2021-09-01 20:13:37,Europe,5,4545.45
1835,225,9,2021-03-19 00:41:37,Europe,2,2678.89
1836,676,2,2023-06-08 16:23:00,Asia,1,3157.22
1837,909,10,2022-02-15 00:51:25,Europe,1,638.28
1838,257,3,2022-10-18 00:06:44,Oceania,3,7261.44
1839,998,8,2024-06-03 07:48:57,Africa,5,15395.18
1840,592,5,2022-10-15 21:16:40,South America,2,7024.54
1841,384,11,2024-12-05 00:51:03,Oceania,2,2575.71
1842,958,14,2023-04-11 05:55:07,Oceania,1,1729.71
1843,50,13,2021-07-19 23:45:50,North America,2,1335.98
1844,147,11,2022-01-08 21:50:25,Europe,1,1287.86
1845,407,6,2024-11-12 09:52:43,South America,1,3098.08
1846,496,14,2021-08-06 07:31:30,Oceania,3,5189.14
1847,891,14,2023-06-14 07:58:03,South America,5,8648.56
1848,220,8,2022-03-27 12:08:02,Africa,5,15395.18
1849,451,2,2024-05-17 11:13:20,Asia,3,9471.66
1850,346,3,2022-11-25 09:32:04,South America,3,7261.44
1851,791,9,2020-10-26 19:48:57,Oceania,4,5357.77
1852,877,6,2022-03-27 16:30:43,North America,5,15490.4
1853,801,6,2020-03-19 23:00:14,Africa,4,12392.32
1854,130,2,2023-11-22 04:42:33,North America,2,6314.44
1855,124,9,2021-01-27 09:33:16,Asia,3,4018.33
1856,315,8,2024-09-15 00:55:45,North America,4,12316.14
1857,990,14,2021-07-21 08:33:56,South America,5,8648.56
1858,840,9,2021-03-16 06:32:44,Oceania,2,2678.89
1859,228,13,2021-09-09 06:26:22,Oceania,1,667.99
1860,763,6,2021-04-16 12:52:49,Africa,5,15490.4
1861,881,9,2020-05-26 00:13:02,Africa,5,6697.22
1862,372,9,2024-07-07 08:32:30,Europe,2,2678.89
1863,384,3,2021-05-29 14:40:45,Oceania,1,2420.48
1864,650,14,2021-12-03 22:58:52,Oceania,5,8648.56
1865,156,9,2023-08-10 08:54:18,Europe,5,6697.22
1866,286,1,2022-07-10 04:22:34,South America,4,13509.68
1867,923,9,2024-01-20 13:49:56,South America,4,5357.77
1868,330,3,2020-01-02 02:22:02,North America,3,7261.44
1869,258,12,2022-08-26 02:58:44,Europe,5,4545.45
1870,946,12,2025-01-19 10:43:34,North America,5,4545.45
1871,61,13,2021-03-11 21:46:12,Europe,4,2671.96
1872,493,14,2022-01-23 07:21:22,South America,2,3459.42
1873,806,3,2023-04-29 19:02:53,Africa,4,9681.92
1874,199,4,2020-08-07 03:13:12,Europe,3,3239.08
1875,987,5,2023-06-01 05:34:33,North America,2,7024.54
1876,744,12,2021-04-16 18:28:25,Europe,5,4545.45
1877,455,3,2022-10-14 09:53:30,North America,3,7261.44
1878,653,2,2022-08-24 17:48:55,Africa,5,15786.1
1879,106,13,2024-01-03 16:27:28,Europe,5,3339.95
1880,677,8,2021-01-22 22:34:16,Africa,3,9237.11
1881,761,10,2021-04-22 10:57:30,North America,4,2553.12
1882,902,13,2022-04-25 09:27:15,North America,3,2003.97
1883,391,14,2020-12-16 13:46:45,Oceania,3,5189.14
1884,478,7,2021-06-07 08:59:24,Oceania,5,9394.92
1885,709,14,2022-06-23 10:30:21,Europe,4,6918.85
1886,536,2,2023-01-31 09:38:28,Europe,1,3157.22
1887,891,14,2023-09-05 15:50:44,South America,4,6918.85
1888,59,11,2022-05-20 13:29:31,Oceania,1,1287.86
1889,751,5,2024-04-26 18:04:07,Asia,3,10536.8
1890,430,11,2023-01-13 02:35:37,North America,3,3863.57
1891,14,2,2022-01-24 04:19:14,Africa,4,12628.88
1892,507,4,2023-09-09 16:00:50,Oceania,5,5398.47
1893,273,2,2024-10-07 22:38:30,Africa,4,12628.88
1894,858,10,2024-05-31 08:58:05,Oceania,4,2553.12
1895,392,1,2020-11-30 21:58:38,Africa,5,16887.1
1896,859,13,2024-11-23 09:45:01,North America,1,667.99
1897,121,13,2023-01-25 15:48:10,Africa,2,1335.98
1898,689,12,2023-08-03 13:52:27,South America,5,4545.45
1899,736,12,2022-12-15 00:53:49,Oceania,1,909.09
1900,808,8,2024-11-16 07:41:45,Africa,4,12316.14
1901,39,7,2020-03-20 15:53:58,Europe,4,7515.94
1902,581,3,2022-10-19 01:12:11,North America,1,2420.48
1903,300,7,2023-11-19 16:17:28,Asia,1,1878.98
1904,368,14,2022-12-30 19:14:28,Europe,3,5189.14
1905,284,8,2022-10-05 05:23:54,South America,1,3079.04
1906,716,11,2021-05-13 22:36:57,Europe,3,3863.57
1907,572,13,2022-09-27 01:11:52,Oceania,5,3339.95
1908,411,13,2021-06-18 13:34:30,South America,3,2003.97
1909,878,2,2022-12-29 00:27:34,Africa,3,9471.66
1910,552,12,2022-09-10 10:29:47,Asia,2,1818.18
1911,104,12,2023-06-15 14:25:15,Asia,1,909.09
1912,637,8,2023-04-03 23:54:39,Europe,2,6158.07
1913,272,14,2022-12-25 06:10:34,Asia,4,6918.85
1914,826,8,2021-05-09 16:06:27,Europe,3,9237.11
1915,331,1,2021-08-12 15:44:59,Africa,1,3377.42
1916,318,9,2022-07-09 06:32:53,Africa,5,6697.22
1917,552,3,2020-08-23 22:09:00,Europe,4,9681.92
1918,96,2,2023-06-11 03:55:41,Asia,5,15786.1
1919,150,12,2024-07-13 10:31:00,Asia,3,2727.27
1920,407,3,2020-11-17 22:54:58,Oceania,4,9681.92
1921,835,13,2024-11-06 06:14:32,North America,3,2003.97
1922,332,4,2020-05-06 16:14:36,Europe,4,4318.78
1923,562,3,2020-03-22 21:29:00,South America,3,7261.44
1924,230,14,2022-02-01 06:45:04,Europe,2,3459.42
1925,451,11,2021-03-27 16:04:21,North America,2,2575.71
1926,304,4,2024-02-10 11:28:04,South America,1,1079.69
1927,425,9,2024-10-30 23:32:24,Europe,5,6697.22
1928,423,3,2024-12-09 18:42:59,South America,5,12102.4
1929,643,10,2022-03-23 10:16:39,Oceania,4,2553.12
1930,816,6,2023-09-02 01:09:18,Asia,3,9294.24
1931,374,4,2024-08-05 20:50:28,Asia,3,3239.08
1932,79,12,2022-09-26 08:53:53,Oceania,2,1818.18
1933,253,13,2024-12-03 18:16:21,Europe,5,3339.95
1934,99,13,2024-01-18 01:34:28,Africa,5,3339.95
1935,322,2,2021-12-08 19:49:12,Oceania,5,15786.1
1936,357,12,2021-11-26 19:57:05,South America,5,4545.45
1937,276,10,2023-11-30 21:53:50,Africa,1,638.28
1938,449,8,2023-09-17 04:15:19,North America,5,15395.18
1939,977,3,2024-10-05 17:32:56,South America,1,2420.48
1940,573,11,2022-12-15 23:09:56,South America,1,1287.86
1941,889,12,2020-07-17 03:32:43,Oceania,2,1818.18
1942,363,2,2024-11-05 03:54:35,Asia,3,9471.66
1943,971,12,2024-03-04 21:25:56,South America,1,909.09
1944,722,13,2023-05-16 02:14:40,Europe,2,1335.98
1945,678,8,2024-07-30 17:41:34,Oceania,3,9237.11
1946,691,5,2021-12-23 13:15:16,Africa,3,10536.8
1947,818,9,2021-03-24 02:47:49,Africa,4,5357.77
1948,698,10,2020-01-22 01:12:21,Africa,3,1914.84
1949,55,12,2024-12-30 03:16:24,North America,3,2727.27
1950,794,2,2020-07-16 16:30:08,Africa,5,15786.1
1951,424,12,2021-08-27 15:50:30,Europe,2,1818.18
1952,616,13,2021-07-17 02:05:31,North America,2,1335.98
1953,665,8,2022-10-27 20:03:51,North America,1,3079.04
1954,97,7,2023-04-18 18:27:03,South America,5,9394.92
1955,391,12,2021-03-06 08:01:00,Asia,4,3636.36
1956,188,2,2023-01-08 10:25:19,Europe,3,9471.66
1957,725,7,2024-04-01 10:58:38,North America,3,5636.95
1958,189,5,2021-09-15 06:21:50,Europe,4,14049.07
1959,360,11,2022-11-21 11:22:19,South America,1,1287.86
1960,770,2,2022-03-11 20:33:44,North America,5,15786.1
1961,901,10,2024-09-26 22:30:12,North America,1,638.28
1962,700,6,2021-06-07 13:14:54,North America,1,3098.08
1963,987,9,2020-01-15 11:33:05,Asia,1,1339.44
1964,394,5,2024-10-30 23:00:52,Africa,1,3512.27
1965,384,14,2021-06-19 14:33:02,Europe,1,1729.71
1966,652,10,2021-07-18 18:59:56,Africa,4,2553.12
1967,224,6,2021-04-25 13:07:05,Africa,1,3098.08
1968,384,10,2023-10-01 04:47:37,Oceania,2,1276.56
1969,867,13,2024-04-25 05:10:18,Europe,2,1335.98
1970,834,14,2020-04-04 06:26:19,Africa,4,6918.85
1971,40,9,2022-08-26 07:27:09,Asia,1,1339.44
1972,111,6,2025-01-07 09:31:00,Africa,2,6196.16
1973,172,2,2021-08-23 03:01:51,Africa,4,12628.88
1974,159,10,2023-11-13 14:26:07,Oceania,3,1914.84
1975,562,14,2023-10-23 16:29:51,North America,4,6918.85
1976,685,9,2022-11-17 04:45:11,Europe,1,1339.44
1977,375,3,2024-03-04 18:19:32,Europe,2,4840.96
1978,814,7,2023-01-18 06:22:50,North America,1,1878.98
1979,939,8,2020-11-02 21:35:52,Africa,5,15395.18
1980,94,11,2024-06-26 09:07:59,Africa,3,3863.57
1981,589,12,2024-06-08 18:44:41,South America,5,4545.45
1982,776,9,2022-05-27 21:19:00,Asia,2,2678.89
1983,139,8,2022-06-29 04:37:02,Oceania,2,6158.07
1984,437,7,2023-03-17 12:08:58,North America,4,7515.94
1985,503,1,2020-11-20 02:33:04,Asia,4,13509.68
1986,575,8,2023-04-22 23:40:29,Asia,5,15395.18
1987,510,13,2020-06-20 05:42:44,Africa,3,2003.97
1988,852,1,2020-10-04 02:18:07,Asia,2,6754.84
1989,914,10,2024-08-13 09:08:05,Europe,5,3191.4
1990,657,6,2024-07-17 23:42:32,North America,1,3098.08
1991,49,5,2021-08-07 20:07:04,Asia,4,14049.07
1992,988,9,2023-09-09 18:46:31,Oceania,1,1339.44
1993,521,9,2024-04-29 14:49:13,Asia,2,2678.89
1994,698,12,2021-10-28 09:46:11,North America,1,909.09
1995,469,3,2022-09-22 04:05:03,North America,2,4840.96
1996,732,4,2021-10-04 07:25:24,Africa,4,4318.78
1997,656,10,2020-05-20 12:52:57,South America,1,638.28
1998,211,12,2022-06-21 08:54:05,North America,1,909.09
1999,927,4,2021-07-04 02:22:57,South America,3,3239.08
2000,847,4,2023-06-02 20:12:56,North America,3,3239.08
2001,160,3,2022-02-03 20:00:04,Africa,5,12102.4
2002,685,5,2024-11-07 14:31:33,Oceania,4,14049.07
2003,885,11,2021-09-28 12:40:57,Oceania,3,3863.57
2004,755,5,2020-02-01 18:36:37,South America,4,14049.07
2005,844,7,2022-05-13 23:38:44,Europe,4,7515.94
2006,837,13,2022-02-26 08:46:24,Africa,4,2671.96
2007,11,11,2020-05-09 20:47:07,Oceania,4,5151.42
2008,786,8,2021-11-23 18:11:26,North America,2,6158.07
2009,653,2,2021-05-08 18:13:11,South America,1,3157.22
2010,69,3,2022-10-14 03:06:54,Europe,5,12102.4
2011,967,12,2023-05-22 04:16:57,Asia,3,2727.27
2012,550,5,2024-11-06 06:21:30,Asia,3,10536.8
2013,112,13,2023-05-11 22:20:36,Europe,1,667.99
2014,974,2,2024-03-27 03:07:36,Europe,5,15786.1
2015,131,9,2023-12-27 23:58:03,South America,1,1339.44
2016,112,2,2020-04-28 03:48:56,South America,2,6314.44
2017,189,2,2022-01-21 02:19:26,South America,1,3157.22
2018,631,6,2021-03-19 12:51:38,South America,4,12392.32
2019,612,13,2024-04-13 16:34:33,Europe,1,667.99
2020,787,4,2020-05-15 22:49:30,Africa,3,3239.08
2021,15,3,2022-02-18 05:09:52,Europe,3,7261.44
2022,359,8,2020-06-24 07:35:18,South America,2,6158.07
2023,390,3,2024-04-19 19:51:56,North America,3,7261.44
2024,231,3,2022-11-09 13:40:17,Oceania,2,4840.96
2025,739,8,2023-09-30 16:20:04,North America,1,3079.04
2026,864,4,2024-06-30 04:02:13,Asia,5,5398.47
2027,571,3,2024-08-26 20:28:27,Asia,2,4840.96
2028,59,2,2023-06-27 14:09:41,Africa,1,3157.22
2029,548,1,2021-06-11 21:47:54,Oceania,5,16887.1
2030,956,6,2020-04-29 09:33:01,Europe,3,9294.24
2031,924,2,2020-01-19 08:03:20,South America,2,6314.44
2032,4,10,2023-04-19 00:07:38,Africa,1,638.28
2033,123,14,2020-04-19 08:20:45,Africa,2,3459.42
2034,559,2,2024-01-20 05:03:51,Africa,1,3157.22
2035,661,7,2023-04-16 15:26:53,South America,3,5636.95
2036,933,12,2024-03-04 02:58:44,Africa,2,1818.18
2037,257,6,2024-01-28 14:27:13,Europe,4,12392.32
2038,466,9,2021-11-26 10:42:29,Europe,3,4018.33
2039,294,11,2023-04-21 21:03:49,Asia,2,2575.71
2040,904,3,2020-03-06 01:11:06,South America,3,7261.44
2041,825,5,2020-05-12 05:07:21,South America,2,7024.54
2042,421,12,2021-12-06 05:16:25,South America,5,4545.45
2043,129,14,2021-10-08 13:07:45,South America,3,5189.14
2044,432,7,2023-11-06 06:48:46,South America,4,7515.94
2045,976,7,2023-02-03 13:01:04,Asia,4,7515.94
2046,334,11,2021-02-17 13:44:58,Oceania,4,5151.42
2047,543,4,2021-11-05 01:39:30,Oceania,2,2159.39
2048,196,10,2023-02-03 02:10:45,South America,2,1276.56
2049,562,14,2023-03-10 12:21:15,Oceania,4,6918.85
2050,315,4,2021-03-15 02:26:23,South America,4,4318.78
2051,112,9,2022-07-22 01:30:09,Africa,4,5357.77
2052,423,1,2021-11-05 17:58:32,Asia,2,6754.84
2053,565,3,2024-05-26 19:39:38,South America,4,9681.92
2054,185,8,2021-10-03 10:16:21,South America,1,3079.04
2055,582,11,2022-04-29 04:12:53,Oceania,2,2575.71
2056,697,10,2023-06-02 14:04:56,Africa,2,1276.56
2057,801,13,2021-04-13 03:45:29,South America,2,1335.98
2058,325,8,2021-02-09 14:53:33,South America,2,6158.07
2059,324,10,2024-07-06 11:31:00,Oceania,5,3191.4
2060,644,1,2020-07-22 01:31:25,North America,1,3377.42
2061,22,1,2022-10-26 23:04:31,North America,1,3377.42
2062,321,6,2021-04-12 21:46:07,Europe,2,6196.16
2063,315,14,2023-02-01 14:46:21,Africa,1,1729.71
2064,932,6,2023-10-19 14:10:44,South America,5,15490.4
2065,347,12,2022-06-19 04:39:31,Asia,2,1818.18
2066,104,13,2021-05-11 12:28:34,Europe,5,3339.95
2067,168,7,2024-07-11 19:33:03,Africa,1,1878.98
2068,420,3,2024-09-12 00:03:14,Oceania,5,12102.4
2069,481,12,2022-02-13 19:51:03,North America,3,2727.27
2070,680,3,2020-10-28 13:59:03,North America,4,9681.92
2071,139,7,2023-03-24 15:51:32,South America,4,7515.94
2072,175,13,2024-12-26 04:24:13,Oceania,1,667.99
2073,838,6,2024-12-22 04:38:56,Africa,4,12392.32
2074,187,8,2024-03-07 20:48:27,Oceania,1,3079.04
2075,581,6,2020-09-21 02:50:34,Asia,3,9294.24
2076,71,3,2022-07-21 09:24:58,Oceania,2,4840.96
2077,404,3,2021-09-04 11:12:50,Oceania,1,2420.48
2078,329,5,2023-01-07 01:13:57,Africa,1,3512.27
2079,819,8,2025-01-08 01:39:12,South America,1,3079.04
2080,174,6,2021-08-19 14:17:00,Africa,3,9294.24
2081,287,9,2024-03-01 03:53:49,Asia,1,1339.44
2082,928,3,2022-01-11 22:30:41,Oceania,1,2420.48
2083,314,5,2023-09-07 03:04:03,Asia,4,14049.07
2084,42,5,2020-09-06 07:26:24,Asia,4,14049.07
2085,565,1,2020-02-03 04:12:01,Oceania,2,6754.84
2086,588,1,2023-03-28 16:53:45,Europe,3,10132.26
2087,927,8,2023-04-21 16:59:23,North America,4,12316.14
2088,712,11,2023-03-11 12:36:43,Asia,3,3863.57
2089,376,13,2023-08-11 22:04:29,South America,5,3339.95
2090,725,6,2022-12-11 17:27:29,Oceania,2,6196.16
2091,268,9,2024-02-27 17:50:17,Asia,2,2678.89
2092,274,2,2020-09-20 10:47:45,Oceania,4,12628.88
2093,936,6,2020-12-18 17:03:29,North America,5,15490.4
2094,831,3,2022-01-24 20:29:15,North America,1,2420.48
2095,182,6,2021-04-23 11:31:44,Africa,1,3098.08
2096,821,4,2020-08-22 07:05:33,North America,1,1079.69
2097,741,1,2020-08-06 16:07:12,Europe,3,10132.26
2098,597,11,2022-10-25 01:44:23,Oceania,4,5151.42
2099,109,10,2020-06-23 12:04:17,Oceania,1,638.28
2100,143,4,2021-07-30 13:27:39,North America,1,1079.69
2101,736,2,2023-09-07 04:32:09,Oceania,1,3157.22
2102,239,4,2020-09-03 17:23:04,South America,1,1079.69
2103,329,11,2021-08-21 12:10:26,South America,5,6439.28
