log_id,user_id,activity_type,destination_id,activity_timestamp,additional_data
1499,539,booking,3.0,2020-11-06 02:11:15,"{""info"": ""Sample log data"", ""session_id"": 5619}"
1500,539,booking,7.0,2021-12-07 02:47:56,"{""info"": ""Sample log data"", ""session_id"": 7200}"
1501,195,click,,2024-07-17 19:05:48,"{""info"": ""Sample log data"", ""session_id"": 9014}"
1502,556,booking,3.0,2022-06-05 14:08:01,"{""info"": ""Sample log data"", ""session_id"": 8571}"
1503,340,click,,2023-10-21 00:14:58,"{""info"": ""Sample log data"", ""session_id"": 8779}"
1504,58,review_submission,10.0,2025-01-06 06:25:58,"{""info"": ""Sample log data"", ""session_id"": 3910}"
1505,539,booking,4.0,2020-06-18 13:04:09,"{""info"": ""Sample log data"", ""session_id"": 3461}"
1506,997,booking,,2020-09-09 07:44:24,"{""info"": ""Sample log data"", ""session_id"": 7876}"
1507,730,review_submission,,2023-07-02 12:21:50,"{""info"": ""Sample log data"", ""session_id"": 8292}"
1508,661,review_submission,9.0,2024-06-03 00:24:01,"{""info"": ""Sample log data"", ""session_id"": 9466}"
1509,807,review_submission,,2020-08-31 16:04:01,"{""info"": ""Sample log data"", ""session_id"": 4683}"
1510,891,booking,,2022-10-16 03:39:23,"{""info"": ""Sample log data"", ""session_id"": 3212}"
1511,722,search,,2023-09-23 12:36:49,"{""info"": ""Sample log data"", ""session_id"": 3833}"
1512,236,booking,11.0,2020-09-28 11:52:03,"{""info"": ""Sample log data"", ""session_id"": 5600}"
1513,472,click,,2024-11-08 20:54:59,"{""info"": ""Sample log data"", ""session_id"": 7922}"
1514,141,review_submission,11.0,2024-04-18 13:04:00,"{""info"": ""Sample log data"", ""session_id"": 7210}"
1515,905,booking,,2023-12-14 23:29:46,"{""info"": ""Sample log data"", ""session_id"": 2407}"
1516,725,review_submission,9.0,2021-02-23 21:10:21,"{""info"": ""Sample log data"", ""session_id"": 1333}"
1517,46,search,1.0,2020-10-29 15:57:30,"{""info"": ""Sample log data"", ""session_id"": 5186}"
1518,183,review_submission,,2025-01-26 04:12:39,"{""info"": ""Sample log data"", ""session_id"": 1945}"
1519,405,click,6.0,2022-09-26 20:00:19,"{""info"": ""Sample log data"", ""session_id"": 9002}"
1520,332,booking,,2024-12-15 08:35:32,"{""info"": ""Sample log data"", ""session_id"": 1700}"
1521,579,review_submission,8.0,2020-02-13 13:25:19,"{""info"": ""Sample log data"", ""session_id"": 9376}"
1522,9,search,,2023-01-01 20:24:07,"{""info"": ""Sample log data"", ""session_id"": 9435}"
1523,712,review_submission,,2021-05-01 14:55:28,"{""info"": ""Sample log data"", ""session_id"": 3858}"
1524,496,booking,,2023-08-08 21:22:07,"{""info"": ""Sample log data"", ""session_id"": 6727}"
1525,721,click,,2024-05-23 00:12:13,"{""info"": ""Sample log data"", ""session_id"": 4250}"
1526,874,search,6.0,2023-11-19 17:24:48,"{""info"": ""Sample log data"", ""session_id"": 3036}"
1527,601,review_submission,,2020-07-17 16:09:16,"{""info"": ""Sample log data"", ""session_id"": 3949}"
1528,669,click,,2021-10-01 00:00:42,"{""info"": ""Sample log data"", ""session_id"": 4850}"
1529,336,click,,2023-03-05 07:13:28,"{""info"": ""Sample log data"", ""session_id"": 8331}"
1530,697,review_submission,,2021-10-22 18:15:47,"{""info"": ""Sample log data"", ""session_id"": 5107}"
1531,925,click,,2024-07-10 23:12:55,"{""info"": ""Sample log data"", ""session_id"": 8898}"
1532,331,search,4.0,2020-01-29 04:41:15,"{""info"": ""Sample log data"", ""session_id"": 5907}"
1533,726,review_submission,10.0,2022-03-08 17:28:06,"{""info"": ""Sample log data"", ""session_id"": 1016}"
1534,482,review_submission,2.0,2024-05-03 12:42:11,"{""info"": ""Sample log data"", ""session_id"": 1488}"
1535,979,review_submission,2.0,2024-02-04 13:29:36,"{""info"": ""Sample log data"", ""session_id"": 5328}"
1536,404,review_submission,,2024-03-25 18:58:54,"{""info"": ""Sample log data"", ""session_id"": 5472}"
1537,486,click,13.0,2023-11-28 12:04:46,"{""info"": ""Sample log data"", ""session_id"": 2961}"
1538,769,click,5.0,2023-02-18 02:52:56,"{""info"": ""Sample log data"", ""session_id"": 7390}"
1539,434,click,13.0,2021-11-08 09:02:06,"{""info"": ""Sample log data"", ""session_id"": 3517}"
1540,357,click,,2021-03-24 15:50:16,"{""info"": ""Sample log data"", ""session_id"": 6937}"
1541,334,review_submission,,2024-03-01 04:43:53,"{""info"": ""Sample log data"", ""session_id"": 4389}"
1542,328,search,8.0,2020-06-21 01:57:56,"{""info"": ""Sample log data"", ""session_id"": 9179}"
1543,181,click,,2023-12-04 01:25:08,"{""info"": ""Sample log data"", ""session_id"": 7324}"
1544,275,review_submission,12.0,2021-07-23 20:20:13,"{""info"": ""Sample log data"", ""session_id"": 7207}"
1545,91,booking,10.0,2023-06-11 22:19:07,"{""info"": ""Sample log data"", ""session_id"": 4875}"
1546,110,review_submission,,2022-11-02 21:53:27,"{""info"": ""Sample log data"", ""session_id"": 7462}"
1547,715,booking,5.0,2024-12-07 06:58:00,"{""info"": ""Sample log data"", ""session_id"": 1626}"
1548,598,booking,,2023-05-06 18:44:55,"{""info"": ""Sample log data"", ""session_id"": 7568}"
1549,223,search,,2021-09-16 00:34:21,"{""info"": ""Sample log data"", ""session_id"": 7390}"
1550,149,search,13.0,2023-01-19 10:50:03,"{""info"": ""Sample log data"", ""session_id"": 2265}"
1551,399,booking,,2024-05-04 19:29:49,"{""info"": ""Sample log data"", ""session_id"": 8574}"
1552,892,search,,2024-04-06 21:17:38,"{""info"": ""Sample log data"", ""session_id"": 2771}"
1553,93,click,,2021-08-30 02:55:34,"{""info"": ""Sample log data"", ""session_id"": 8805}"
1554,767,click,,2023-02-07 16:12:14,"{""info"": ""Sample log data"", ""session_id"": 3622}"
1555,495,click,,2024-12-09 07:28:53,"{""info"": ""Sample log data"", ""session_id"": 9914}"
1556,402,review_submission,,2020-07-09 02:35:42,"{""info"": ""Sample log data"", ""session_id"": 6482}"
1557,370,booking,9.0,2024-01-13 07:09:48,"{""info"": ""Sample log data"", ""session_id"": 2460}"
1558,187,review_submission,10.0,2022-10-08 18:49:24,"{""info"": ""Sample log data"", ""session_id"": 5791}"
1559,721,click,,2020-01-30 09:48:07,"{""info"": ""Sample log data"", ""session_id"": 1813}"
1560,673,click,10.0,2021-11-04 20:33:33,"{""info"": ""Sample log data"", ""session_id"": 2718}"
1561,218,click,7.0,2024-01-03 05:42:07,"{""info"": ""Sample log data"", ""session_id"": 5289}"
1562,431,search,3.0,2022-02-14 20:00:23,"{""info"": ""Sample log data"", ""session_id"": 8119}"
1563,777,booking,,2024-04-01 13:59:09,"{""info"": ""Sample log data"", ""session_id"": 8897}"
1564,86,click,12.0,2024-06-23 03:49:42,"{""info"": ""Sample log data"", ""session_id"": 5356}"
1565,177,booking,,2023-07-09 05:55:43,"{""info"": ""Sample log data"", ""session_id"": 2392}"
1566,485,review_submission,,2022-11-09 21:43:17,"{""info"": ""Sample log data"", ""session_id"": 3564}"
1567,159,click,,2023-01-28 05:42:45,"{""info"": ""Sample log data"", ""session_id"": 3124}"
1568,708,booking,,2020-03-21 06:10:28,"{""info"": ""Sample log data"", ""session_id"": 8162}"
1569,200,search,13.0,2021-04-04 07:55:12,"{""info"": ""Sample log data"", ""session_id"": 9961}"
1570,797,click,10.0,2022-01-01 18:56:59,"{""info"": ""Sample log data"", ""session_id"": 6846}"
1571,974,click,,2024-06-25 19:32:50,"{""info"": ""Sample log data"", ""session_id"": 9156}"
1572,107,booking,12.0,2022-12-25 17:47:56,"{""info"": ""Sample log data"", ""session_id"": 7716}"
1573,308,review_submission,,2024-06-22 23:54:00,"{""info"": ""Sample log data"", ""session_id"": 6075}"
1574,871,review_submission,,2022-05-10 13:09:49,"{""info"": ""Sample log data"", ""session_id"": 6897}"
1575,329,search,8.0,2024-06-03 08:06:18,"{""info"": ""Sample log data"", ""session_id"": 5020}"
1576,106,search,,2020-06-02 02:36:13,"{""info"": ""Sample log data"", ""session_id"": 9623}"
1577,560,search,,2022-09-09 01:31:41,"{""info"": ""Sample log data"", ""session_id"": 7604}"
1578,758,booking,,2020-03-20 10:01:07,"{""info"": ""Sample log data"", ""session_id"": 6544}"
1579,556,search,11.0,2022-09-21 09:26:23,"{""info"": ""Sample log data"", ""session_id"": 9679}"
1580,11,search,,2024-02-20 10:42:55,"{""info"": ""Sample log data"", ""session_id"": 9058}"
1581,824,booking,,2023-09-14 05:58:48,"{""info"": ""Sample log data"", ""session_id"": 2300}"
1582,603,click,,2023-03-17 01:46:25,"{""info"": ""Sample log data"", ""session_id"": 4176}"
1583,850,review_submission,,2023-04-22 12:44:24,"{""info"": ""Sample log data"", ""session_id"": 6414}"
1584,249,click,,2023-10-12 02:59:11,"{""info"": ""Sample log data"", ""session_id"": 8252}"
1585,284,review_submission,4.0,2024-01-29 18:58:58,"{""info"": ""Sample log data"", ""session_id"": 3423}"
1586,160,review_submission,3.0,2020-08-18 17:33:53,"{""info"": ""Sample log data"", ""session_id"": 6651}"
1587,1,click,,2022-06-20 12:38:17,"{""info"": ""Sample log data"", ""session_id"": 4387}"
1588,563,review_submission,,2022-08-31 03:34:10,"{""info"": ""Sample log data"", ""session_id"": 1823}"
1589,331,click,,2020-01-27 22:43:02,"{""info"": ""Sample log data"", ""session_id"": 6234}"
1590,931,search,,2021-02-09 15:34:42,"{""info"": ""Sample log data"", ""session_id"": 7827}"
1591,28,review_submission,,2021-05-24 01:12:21,"{""info"": ""Sample log data"", ""session_id"": 2245}"
1592,277,booking,,2023-11-01 21:18:18,"{""info"": ""Sample log data"", ""session_id"": 4870}"
1593,1000,review_submission,7.0,2024-11-12 13:52:51,"{""info"": ""Sample log data"", ""session_id"": 9726}"
1594,770,booking,10.0,2024-09-25 10:49:20,"{""info"": ""Sample log data"", ""session_id"": 2525}"
1595,450,booking,8.0,2023-04-23 04:01:18,"{""info"": ""Sample log data"", ""session_id"": 8140}"
1596,374,click,,2024-06-30 16:11:18,"{""info"": ""Sample log data"", ""session_id"": 9636}"
1597,359,review_submission,,2024-04-20 23:29:49,"{""info"": ""Sample log data"", ""session_id"": 6674}"
1598,925,booking,8.0,2022-01-30 09:09:32,"{""info"": ""Sample log data"", ""session_id"": 2855}"
1599,819,booking,,2023-04-27 15:06:26,"{""info"": ""Sample log data"", ""session_id"": 2057}"
1600,941,review_submission,,2021-07-16 15:04:42,"{""info"": ""Sample log data"", ""session_id"": 6553}"
1601,491,booking,,2024-02-10 18:52:14,"{""info"": ""Sample log data"", ""session_id"": 5549}"
1602,243,review_submission,11.0,2020-09-03 13:25:37,"{""info"": ""Sample log data"", ""session_id"": 3320}"
1603,228,booking,,2023-10-12 15:02:35,"{""info"": ""Sample log data"", ""session_id"": 7048}"
1604,393,search,13.0,2024-08-30 11:03:47,"{""info"": ""Sample log data"", ""session_id"": 9505}"
1605,481,booking,,2025-01-15 05:30:05,"{""info"": ""Sample log data"", ""session_id"": 9812}"
1606,869,click,3.0,2025-01-21 12:13:38,"{""info"": ""Sample log data"", ""session_id"": 1663}"
1607,655,search,,2025-01-04 13:31:19,"{""info"": ""Sample log data"", ""session_id"": 1201}"
1608,328,booking,6.0,2023-09-23 06:50:37,"{""info"": ""Sample log data"", ""session_id"": 4770}"
1609,389,booking,,2022-06-02 13:05:38,"{""info"": ""Sample log data"", ""session_id"": 1531}"
1610,331,search,10.0,2022-05-11 09:11:21,"{""info"": ""Sample log data"", ""session_id"": 5962}"
1611,948,click,,2021-01-25 11:45:20,"{""info"": ""Sample log data"", ""session_id"": 8689}"
1612,106,click,4.0,2022-02-06 06:53:07,"{""info"": ""Sample log data"", ""session_id"": 1906}"
1613,794,review_submission,6.0,2021-09-20 03:30:37,"{""info"": ""Sample log data"", ""session_id"": 7092}"
1614,899,click,,2024-01-07 09:35:27,"{""info"": ""Sample log data"", ""session_id"": 6140}"
1615,956,search,,2021-05-01 00:18:19,"{""info"": ""Sample log data"", ""session_id"": 9253}"
1616,191,search,,2020-01-01 06:57:03,"{""info"": ""Sample log data"", ""session_id"": 9607}"
1617,502,review_submission,,2024-01-02 09:08:52,"{""info"": ""Sample log data"", ""session_id"": 9261}"
1618,668,click,,2021-08-14 09:11:20,"{""info"": ""Sample log data"", ""session_id"": 8619}"
1619,873,review_submission,4.0,2024-12-31 19:41:16,"{""info"": ""Sample log data"", ""session_id"": 8681}"
1620,467,click,10.0,2023-09-20 18:47:13,"{""info"": ""Sample log data"", ""session_id"": 7304}"
1621,422,search,,2024-11-04 00:15:23,"{""info"": ""Sample log data"", ""session_id"": 9168}"
1622,516,booking,6.0,2020-06-20 15:38:51,"{""info"": ""Sample log data"", ""session_id"": 5789}"
1623,285,booking,11.0,2023-10-10 11:57:13,"{""info"": ""Sample log data"", ""session_id"": 3301}"
1624,616,review_submission,3.0,2020-09-10 19:14:39,"{""info"": ""Sample log data"", ""session_id"": 1282}"
1625,952,review_submission,10.0,2021-07-19 08:23:30,"{""info"": ""Sample log data"", ""session_id"": 3417}"
1626,415,booking,,2024-05-24 14:55:52,"{""info"": ""Sample log data"", ""session_id"": 3594}"
1627,354,booking,7.0,2020-02-18 18:39:08,"{""info"": ""Sample log data"", ""session_id"": 6448}"
1628,637,booking,11.0,2022-12-27 05:30:47,"{""info"": ""Sample log data"", ""session_id"": 7969}"
1629,512,search,,2023-10-05 11:37:44,"{""info"": ""Sample log data"", ""session_id"": 6234}"
1630,209,review_submission,,2022-09-07 22:38:39,"{""info"": ""Sample log data"", ""session_id"": 2483}"
1631,734,review_submission,11.0,2024-04-21 03:38:22,"{""info"": ""Sample log data"", ""session_id"": 9205}"
1632,312,search,,2022-09-06 23:40:20,"{""info"": ""Sample log data"", ""session_id"": 4284}"
1633,708,search,6.0,2023-05-02 12:51:28,"{""info"": ""Sample log data"", ""session_id"": 6549}"
1634,634,review_submission,,2024-06-08 11:21:20,"{""info"": ""Sample log data"", ""session_id"": 4554}"
1635,892,booking,,2020-03-15 16:12:40,"{""info"": ""Sample log data"", ""session_id"": 6721}"
1636,85,click,14.0,2023-06-23 22:18:36,"{""info"": ""Sample log data"", ""session_id"": 7806}"
1637,460,click,2.0,2024-07-19 08:18:24,"{""info"": ""Sample log data"", ""session_id"": 2749}"
1638,326,review_submission,9.0,2024-09-13 11:03:32,"{""info"": ""Sample log data"", ""session_id"": 8371}"
1639,801,search,14.0,2024-02-11 04:45:20,"{""info"": ""Sample log data"", ""session_id"": 9531}"
1640,960,booking,,2024-11-03 07:49:16,"{""info"": ""Sample log data"", ""session_id"": 3549}"
1641,115,booking,12.0,2022-08-21 16:41:10,"{""info"": ""Sample log data"", ""session_id"": 2383}"
1642,229,review_submission,,2022-01-19 19:09:18,"{""info"": ""Sample log data"", ""session_id"": 1041}"
1643,892,review_submission,12.0,2024-10-25 14:45:09,"{""info"": ""Sample log data"", ""session_id"": 1579}"
1644,849,booking,9.0,2020-04-13 13:56:43,"{""info"": ""Sample log data"", ""session_id"": 7684}"
1645,573,booking,11.0,2023-08-13 14:09:30,"{""info"": ""Sample log data"", ""session_id"": 9452}"
1646,952,search,,2021-05-17 22:53:12,"{""info"": ""Sample log data"", ""session_id"": 4259}"
1647,549,review_submission,,2023-07-09 12:26:18,"{""info"": ""Sample log data"", ""session_id"": 1752}"
1648,957,review_submission,,2023-02-27 21:06:07,"{""info"": ""Sample log data"", ""session_id"": 6732}"
1649,578,booking,8.0,2022-10-13 09:38:26,"{""info"": ""Sample log data"", ""session_id"": 5761}"
1650,103,search,,2024-02-04 15:06:06,"{""info"": ""Sample log data"", ""session_id"": 3143}"
1651,363,search,5.0,2021-07-09 14:56:30,"{""info"": ""Sample log data"", ""session_id"": 6377}"
1652,705,search,,2022-10-07 18:37:00,"{""info"": ""Sample log data"", ""session_id"": 9660}"
1653,459,click,,2024-02-14 01:46:53,"{""info"": ""Sample log data"", ""session_id"": 9255}"
1654,299,booking,,2021-04-07 20:40:01,"{""info"": ""Sample log data"", ""session_id"": 1761}"
1655,540,search,,2020-12-20 15:00:03,"{""info"": ""Sample log data"", ""session_id"": 1268}"
1656,813,booking,,2020-07-03 03:16:56,"{""info"": ""Sample log data"", ""session_id"": 8649}"
1657,753,booking,10.0,2020-12-29 07:52:59,"{""info"": ""Sample log data"", ""session_id"": 7653}"
1658,389,search,9.0,2023-08-23 03:06:26,"{""info"": ""Sample log data"", ""session_id"": 2877}"
1659,89,booking,,2023-04-03 02:18:36,"{""info"": ""Sample log data"", ""session_id"": 8155}"
1660,92,click,,2020-02-21 17:12:32,"{""info"": ""Sample log data"", ""session_id"": 5513}"
1661,452,booking,1.0,2020-05-08 17:20:17,"{""info"": ""Sample log data"", ""session_id"": 6109}"
1662,344,booking,1.0,2021-02-08 06:40:46,"{""info"": ""Sample log data"", ""session_id"": 8824}"
1663,24,review_submission,14.0,2023-04-09 08:57:12,"{""info"": ""Sample log data"", ""session_id"": 6081}"
1664,622,booking,10.0,2022-10-28 14:12:59,"{""info"": ""Sample log data"", ""session_id"": 8161}"
1665,665,booking,12.0,2021-11-30 20:55:21,"{""info"": ""Sample log data"", ""session_id"": 7451}"
1666,217,click,,2024-02-22 19:08:20,"{""info"": ""Sample log data"", ""session_id"": 3295}"
1667,892,click,,2022-10-07 09:13:29,"{""info"": ""Sample log data"", ""session_id"": 9355}"
1668,939,search,8.0,2024-06-15 22:36:09,"{""info"": ""Sample log data"", ""session_id"": 4619}"
1669,242,booking,,2021-07-25 14:22:37,"{""info"": ""Sample log data"", ""session_id"": 5270}"
1670,279,review_submission,7.0,2020-04-19 10:02:27,"{""info"": ""Sample log data"", ""session_id"": 1665}"
1671,748,search,,2021-10-19 18:54:06,"{""info"": ""Sample log data"", ""session_id"": 9991}"
1672,19,booking,,2024-03-20 10:39:40,"{""info"": ""Sample log data"", ""session_id"": 3715}"
1673,863,booking,,2020-02-01 19:57:57,"{""info"": ""Sample log data"", ""session_id"": 7168}"
1674,113,review_submission,,2021-10-16 19:09:46,"{""info"": ""Sample log data"", ""session_id"": 2204}"
1675,510,search,10.0,2023-05-21 13:01:45,"{""info"": ""Sample log data"", ""session_id"": 7656}"
1676,983,search,4.0,2021-12-15 00:49:34,"{""info"": ""Sample log data"", ""session_id"": 9938}"
1677,302,review_submission,10.0,2021-07-15 04:58:49,"{""info"": ""Sample log data"", ""session_id"": 2571}"
1678,374,search,,2022-02-23 02:59:30,"{""info"": ""Sample log data"", ""session_id"": 6333}"
1679,268,review_submission,7.0,2023-02-22 14:15:57,"{""info"": ""Sample log data"", ""session_id"": 8195}"
1680,238,search,,2021-11-11 12:30:09,"{""info"": ""Sample log data"", ""session_id"": 7909}"
1681,111,click,,2025-01-17 22:51:39,"{""info"": ""Sample log data"", ""session_id"": 9201}"
1682,464,review_submission,3.0,2024-12-19 10:27:05,"{""info"": ""Sample log data"", ""session_id"": 6810}"
1683,951,review_submission,,2024-02-26 00:58:58,"{""info"": ""Sample log data"", ""session_id"": 5589}"
1684,373,search,9.0,2024-10-18 12:01:48,"{""info"": ""Sample log data"", ""session_id"": 9283}"
1685,632,review_submission,,2021-12-20 08:53:01,"{""info"": ""Sample log data"", ""session_id"": 4612}"
1686,92,booking,,2020-10-19 04:42:16,"{""info"": ""Sample log data"", ""session_id"": 7951}"
1687,38,booking,,2020-09-13 06:36:11,"{""info"": ""Sample log data"", ""session_id"": 5342}"
1688,855,booking,8.0,2023-07-20 19:03:01,"{""info"": ""Sample log data"", ""session_id"": 6455}"
1689,38,booking,5.0,2023-02-23 11:38:21,"{""info"": ""Sample log data"", ""session_id"": 4036}"
1690,441,booking,,2024-04-03 03:30:20,"{""info"": ""Sample log data"", ""session_id"": 3350}"
