user_id,preferences,last_updated
840,"{""preferred_transport"": ""train"", ""budget_range"": ""high"", ""interest_tags"": ""[\""luxury\"", \""historic\"", \""adventurous\"", \""family\""]""}",2020-07-25 21:53:29
841,"{""preferred_transport"": ""road"", ""budget_range"": ""high"", ""interest_tags"": ""[\""budget\"", \""family\"", \""historic\""]""}",2020-02-29 06:34:59
842,"{""preferred_transport"": ""cruise"", ""budget_range"": ""high"", ""interest_tags"": ""[\""adventurous\"", \""romantic\"", \""luxury\""]""}",2020-11-05 10:59:27
843,"{""preferred_transport"": ""cruise"", ""budget_range"": ""medium"", ""interest_tags"": ""[\""cultural\"", \""romantic\"", \""family\"", \""luxury\""]""}",2023-11-23 21:55:50
844,"{""preferred_transport"": ""flight"", ""budget_range"": ""low"", ""interest_tags"": ""[\""luxury\"", \""scenic\""]""}",2024-03-02 04:02:26
845,"{""preferred_transport"": ""road"", ""budget_range"": ""high"", ""interest_tags"": ""[\""historic\"", \""scenic\""]""}",2022-12-29 08:32:29
846,"{""preferred_transport"": ""cruise"", ""budget_range"": ""high"", ""interest_tags"": ""[\""adventurous\"", \""luxury\"", \""scenic\""]""}",2020-07-11 15:46:41
847,"{""preferred_transport"": ""cruise"", ""budget_range"": ""medium"", ""interest_tags"": ""[\""luxury\"", \""cultural\""]""}",2021-04-16 08:10:55
848,"{""preferred_transport"": ""cruise"", ""budget_range"": ""medium"", ""interest_tags"": ""[\""scenic\"", \""historic\"", \""budget\"", \""adventurous\""]""}",2024-06-05 19:32:11
849,"{""preferred_transport"": ""train"", ""budget_range"": ""medium"", ""interest_tags"": ""[\""scenic\"", \""adventurous\""]""}",2022-08-28 12:56:49
850,"{""preferred_transport"": ""cruise"", ""budget_range"": ""medium"", ""interest_tags"": ""[\""scenic\"", \""cultural\"", \""budget\"", \""family\""]""}",2024-12-10 04:47:21
851,"{""preferred_transport"": ""train"", ""budget_range"": ""low"", ""interest_tags"": ""[\""scenic\"", \""adventurous\"", \""cultural\""]""}",2024-10-20 21:50:32
852,"{""preferred_transport"": ""train"", ""budget_range"": ""medium"", ""interest_tags"": ""[\""cultural\"", \""romantic\""]""}",2022-09-13 17:47:33
853,"{""preferred_transport"": ""train"", ""budget_range"": ""high"", ""interest_tags"": ""[\""budget\"", \""adventurous\""]""}",2023-07-01 17:09:14
854,"{""preferred_transport"": ""cruise"", ""budget_range"": ""medium"", ""interest_tags"": ""[\""luxury\"", \""cultural\"", \""family\"", \""historic\""]""}",2021-02-12 16:46:19
855,"{""preferred_transport"": ""train"", ""budget_range"": ""low"", ""interest_tags"": ""[\""luxury\"", \""romantic\"", \""family\"", \""budget\""]""}",2021-12-18 09:59:52
856,"{""preferred_transport"": ""train"", ""budget_range"": ""low"", ""interest_tags"": ""[\""historic\"", \""scenic\"", \""romantic\"", \""adventurous\""]""}",2021-02-20 14:13:24
857,"{""preferred_transport"": ""road"", ""budget_range"": ""high"", ""interest_tags"": ""[\""budget\"", \""cultural\"", \""adventurous\"", \""romantic\""]""}",2024-01-12 04:35:15
858,"{""preferred_transport"": ""train"", ""budget_range"": ""low"", ""interest_tags"": ""[\""adventurous\"", \""historic\""]""}",2023-06-23 10:36:56
859,"{""preferred_transport"": ""flight"", ""budget_range"": ""medium"", ""interest_tags"": ""[\""adventurous\"", \""budget\"", \""family\""]""}",2021-09-22 04:22:03
860,"{""preferred_transport"": ""train"", ""budget_range"": ""low"", ""interest_tags"": ""[\""romantic\"", \""family\""]""}",2024-03-02 04:47:24
861,"{""preferred_transport"": ""cruise"", ""budget_range"": ""medium"", ""interest_tags"": ""[\""family\"", \""adventurous\""]""}",2020-05-09 22:47:35
862,"{""preferred_transport"": ""road"", ""budget_range"": ""high"", ""interest_tags"": ""[\""family\"", \""luxury\"", \""budget\""]""}",2024-11-11 22:31:25
863,"{""preferred_transport"": ""flight"", ""budget_range"": ""high"", ""interest_tags"": ""[\""romantic\"", \""adventurous\""]""}",2020-05-11 18:45:35
864,"{""preferred_transport"": ""train"", ""budget_range"": ""high"", ""interest_tags"": ""[\""family\"", \""budget\"", \""historic\"", \""luxury\""]""}",2023-04-18 14:28:39
865,"{""preferred_transport"": ""flight"", ""budget_range"": ""low"", ""interest_tags"": ""[\""romantic\"", \""adventurous\"", \""scenic\""]""}",2022-06-07 07:20:13
866,"{""preferred_transport"": ""road"", ""budget_range"": ""low"", ""interest_tags"": ""[\""luxury\"", \""romantic\"", \""historic\""]""}",2024-05-25 04:03:03
867,"{""preferred_transport"": ""train"", ""budget_range"": ""medium"", ""interest_tags"": ""[\""romantic\"", \""historic\"", \""budget\"", \""luxury\""]""}",2020-12-17 14:41:07
868,"{""preferred_transport"": ""train"", ""budget_range"": ""high"", ""interest_tags"": ""[\""scenic\"", \""adventurous\"", \""family\"", \""romantic\""]""}",2023-11-01 20:29:11
869,"{""preferred_transport"": ""flight"", ""budget_range"": ""low"", ""interest_tags"": ""[\""adventurous\"", \""romantic\"", \""historic\""]""}",2022-02-15 23:29:15
870,"{""preferred_transport"": ""cruise"", ""budget_range"": ""high"", ""interest_tags"": ""[\""scenic\"", \""budget\"", \""family\"", \""historic\""]""}",2020-10-10 07:42:42
871,"{""preferred_transport"": ""flight"", ""budget_range"": ""high"", ""interest_tags"": ""[\""budget\"", \""historic\"", \""luxury\""]""}",2023-04-08 07:37:49
872,"{""preferred_transport"": ""train"", ""budget_range"": ""medium"", ""interest_tags"": ""[\""family\"", \""historic\"", \""cultural\"", \""scenic\""]""}",2024-10-22 22:06:28
873,"{""preferred_transport"": ""train"", ""budget_range"": ""low"", ""interest_tags"": ""[\""scenic\"", \""family\""]""}",2020-06-08 09:59:15
874,"{""preferred_transport"": ""road"", ""budget_range"": ""medium"", ""interest_tags"": ""[\""romantic\"", \""scenic\"", \""budget\""]""}",2021-07-15 09:40:20
875,"{""preferred_transport"": ""flight"", ""budget_range"": ""low"", ""interest_tags"": ""[\""historic\"", \""luxury\""]""}",2022-02-25 09:19:20
876,"{""preferred_transport"": ""flight"", ""budget_range"": ""medium"", ""interest_tags"": ""[\""romantic\"", \""luxury\"", \""historic\""]""}",2024-03-13 03:33:04
877,"{""preferred_transport"": ""train"", ""budget_range"": ""low"", ""interest_tags"": ""[\""romantic\"", \""adventurous\"", \""family\"", \""budget\""]""}",2020-09-03 16:51:35
878,"{""preferred_transport"": ""flight"", ""budget_range"": ""low"", ""interest_tags"": ""[\""luxury\"", \""romantic\"", \""budget\"", \""family\""]""}",2021-10-07 02:34:54
879,"{""preferred_transport"": ""flight"", ""budget_range"": ""low"", ""interest_tags"": ""[\""historic\"", \""budget\""]""}",2022-12-20 08:48:18
880,"{""preferred_transport"": ""flight"", ""budget_range"": ""low"", ""interest_tags"": ""[\""luxury\"", \""scenic\""]""}",2020-09-29 11:35:11
881,"{""preferred_transport"": ""flight"", ""budget_range"": ""low"", ""interest_tags"": ""[\""scenic\"", \""cultural\"", \""budget\""]""}",2022-06-02 12:57:00
882,"{""preferred_transport"": ""train"", ""budget_range"": ""medium"", ""interest_tags"": ""[\""budget\"", \""historic\"", \""family\"", \""scenic\""]""}",2022-09-29 23:20:31
883,"{""preferred_transport"": ""cruise"", ""budget_range"": ""medium"", ""interest_tags"": ""[\""family\"", \""romantic\""]""}",2024-09-06 06:05:57
884,"{""preferred_transport"": ""flight"", ""budget_range"": ""medium"", ""interest_tags"": ""[\""scenic\"", \""historic\"", \""budget\""]""}",2022-05-02 14:07:46
885,"{""preferred_transport"": ""cruise"", ""budget_range"": ""high"", ""interest_tags"": ""[\""adventurous\"", \""budget\"", \""cultural\""]""}",2020-06-29 18:33:26
886,"{""preferred_transport"": ""flight"", ""budget_range"": ""high"", ""interest_tags"": ""[\""cultural\"", \""adventurous\"", \""budget\"", \""luxury\""]""}",2022-06-11 06:14:15
887,"{""preferred_transport"": ""road"", ""budget_range"": ""high"", ""interest_tags"": ""[\""luxury\"", \""romantic\"", \""family\""]""}",2023-01-04 09:13:03
888,"{""preferred_transport"": ""train"", ""budget_range"": ""high"", ""interest_tags"": ""[\""romantic\"", \""luxury\"", \""budget\"", \""adventurous\""]""}",2024-03-10 03:47:37
889,"{""preferred_transport"": ""train"", ""budget_range"": ""high"", ""interest_tags"": ""[\""luxury\"", \""cultural\""]""}",2020-01-05 21:52:54
890,"{""preferred_transport"": ""flight"", ""budget_range"": ""low"", ""interest_tags"": ""[\""cultural\"", \""budget\"", \""romantic\""]""}",2023-07-12 05:12:34
891,"{""preferred_transport"": ""road"", ""budget_range"": ""low"", ""interest_tags"": ""[\""budget\"", \""luxury\"", \""romantic\""]""}",2021-10-21 17:03:50
892,"{""preferred_transport"": ""flight"", ""budget_range"": ""high"", ""interest_tags"": ""[\""luxury\"", \""scenic\""]""}",2020-07-29 18:13:24
893,"{""preferred_transport"": ""cruise"", ""budget_range"": ""medium"", ""interest_tags"": ""[\""budget\"", \""family\"", \""historic\"", \""romantic\""]""}",2022-11-01 11:22:25
894,"{""preferred_transport"": ""cruise"", ""budget_range"": ""medium"", ""interest_tags"": ""[\""historic\"", \""family\"", \""cultural\"", \""budget\""]""}",2022-10-23 20:58:19
895,"{""preferred_transport"": ""cruise"", ""budget_range"": ""high"", ""interest_tags"": ""[\""romantic\"", \""family\"", \""historic\""]""}",2021-02-25 18:32:39
896,"{""preferred_transport"": ""road"", ""budget_range"": ""low"", ""interest_tags"": ""[\""romantic\"", \""family\"", \""luxury\"", \""scenic\""]""}",2023-12-07 20:16:04
897,"{""preferred_transport"": ""road"", ""budget_range"": ""high"", ""interest_tags"": ""[\""luxury\"", \""romantic\""]""}",2022-09-07 05:35:48
898,"{""preferred_transport"": ""flight"", ""budget_range"": ""low"", ""interest_tags"": ""[\""budget\"", \""family\"", \""scenic\"", \""historic\""]""}",2021-04-08 20:58:51
899,"{""preferred_transport"": ""cruise"", ""budget_range"": ""low"", ""interest_tags"": ""[\""family\"", \""budget\"", \""luxury\""]""}",2021-05-30 15:34:54
900,"{""preferred_transport"": ""road"", ""budget_range"": ""low"", ""interest_tags"": ""[\""cultural\"", \""family\"", \""scenic\"", \""budget\""]""}",2020-04-08 06:22:14
901,"{""preferred_transport"": ""cruise"", ""budget_range"": ""medium"", ""interest_tags"": ""[\""romantic\"", \""cultural\""]""}",2023-02-28 11:16:46
902,"{""preferred_transport"": ""road"", ""budget_range"": ""medium"", ""interest_tags"": ""[\""luxury\"", \""cultural\""]""}",2020-12-14 16:34:12
903,"{""preferred_transport"": ""cruise"", ""budget_range"": ""low"", ""interest_tags"": ""[\""cultural\"", \""adventurous\""]""}",2024-04-21 01:41:56
904,"{""preferred_transport"": ""flight"", ""budget_range"": ""medium"", ""interest_tags"": ""[\""scenic\"", \""cultural\"", \""romantic\"", \""adventurous\""]""}",2024-06-14 20:31:50
905,"{""preferred_transport"": ""cruise"", ""budget_range"": ""medium"", ""interest_tags"": ""[\""cultural\"", \""family\""]""}",2024-05-22 14:40:53
906,"{""preferred_transport"": ""train"", ""budget_range"": ""low"", ""interest_tags"": ""[\""historic\"", \""adventurous\"", \""family\"", \""luxury\""]""}",2020-12-25 21:21:26
907,"{""preferred_transport"": ""flight"", ""budget_range"": ""medium"", ""interest_tags"": ""[\""cultural\"", \""scenic\""]""}",2023-12-21 12:47:25
908,"{""preferred_transport"": ""flight"", ""budget_range"": ""low"", ""interest_tags"": ""[\""luxury\"", \""historic\"", \""romantic\"", \""scenic\""]""}",2021-10-13 23:13:42
909,"{""preferred_transport"": ""cruise"", ""budget_range"": ""low"", ""interest_tags"": ""[\""luxury\"", \""scenic\""]""}",2024-07-11 17:21:39
910,"{""preferred_transport"": ""cruise"", ""budget_range"": ""medium"", ""interest_tags"": ""[\""cultural\"", \""scenic\"", \""romantic\"", \""budget\""]""}",2022-04-30 03:50:43
911,"{""preferred_transport"": ""flight"", ""budget_range"": ""low"", ""interest_tags"": ""[\""cultural\"", \""romantic\"", \""luxury\"", \""scenic\""]""}",2024-09-02 19:40:21
912,"{""preferred_transport"": ""cruise"", ""budget_range"": ""medium"", ""interest_tags"": ""[\""luxury\"", \""romantic\""]""}",2022-01-30 15:28:50
913,"{""preferred_transport"": ""train"", ""budget_range"": ""low"", ""interest_tags"": ""[\""budget\"", \""luxury\"", \""adventurous\""]""}",2020-06-06 14:25:06
914,"{""preferred_transport"": ""train"", ""budget_range"": ""low"", ""interest_tags"": ""[\""historic\"", \""romantic\"", \""adventurous\""]""}",2020-06-16 03:36:34
915,"{""preferred_transport"": ""flight"", ""budget_range"": ""medium"", ""interest_tags"": ""[\""scenic\"", \""budget\"", \""luxury\""]""}",2025-01-15 15:06:27
916,"{""preferred_transport"": ""road"", ""budget_range"": ""high"", ""interest_tags"": ""[\""luxury\"", \""scenic\"", \""cultural\""]""}",2024-07-15 11:31:11
917,"{""preferred_transport"": ""flight"", ""budget_range"": ""medium"", ""interest_tags"": ""[\""scenic\"", \""historic\"", \""budget\"", \""adventurous\""]""}",2020-10-29 04:27:17
918,"{""preferred_transport"": ""road"", ""budget_range"": ""medium"", ""interest_tags"": ""[\""romantic\"", \""adventurous\"", \""cultural\"", \""budget\""]""}",2021-03-22 12:39:55
919,"{""preferred_transport"": ""cruise"", ""budget_range"": ""medium"", ""interest_tags"": ""[\""scenic\"", \""budget\"", \""family\""]""}",2022-10-23 07:02:15
920,"{""preferred_transport"": ""cruise"", ""budget_range"": ""medium"", ""interest_tags"": ""[\""historic\"", \""romantic\"", \""adventurous\""]""}",2020-12-16 17:28:09
921,"{""preferred_transport"": ""cruise"", ""budget_range"": ""medium"", ""interest_tags"": ""[\""scenic\"", \""romantic\"", \""family\""]""}",2024-11-20 11:07:00
922,"{""preferred_transport"": ""train"", ""budget_range"": ""high"", ""interest_tags"": ""[\""family\"", \""romantic\""]""}",2020-11-28 09:06:13
923,"{""preferred_transport"": ""cruise"", ""budget_range"": ""high"", ""interest_tags"": ""[\""cultural\"", \""family\"", \""scenic\"", \""luxury\""]""}",2023-12-03 04:46:35
924,"{""preferred_transport"": ""road"", ""budget_range"": ""high"", ""interest_tags"": ""[\""adventurous\"", \""luxury\"", \""cultural\""]""}",2024-08-29 10:02:24
925,"{""preferred_transport"": ""train"", ""budget_range"": ""medium"", ""interest_tags"": ""[\""cultural\"", \""scenic\"", \""romantic\""]""}",2025-01-10 01:55:55
926,"{""preferred_transport"": ""road"", ""budget_range"": ""medium"", ""interest_tags"": ""[\""budget\"", \""luxury\"", \""romantic\"", \""cultural\""]""}",2021-06-21 18:11:13
927,"{""preferred_transport"": ""flight"", ""budget_range"": ""high"", ""interest_tags"": ""[\""romantic\"", \""historic\"", \""luxury\"", \""budget\""]""}",2023-12-09 04:57:17
928,"{""preferred_transport"": ""cruise"", ""budget_range"": ""high"", ""interest_tags"": ""[\""romantic\"", \""cultural\""]""}",2022-08-15 00:48:28
929,"{""preferred_transport"": ""road"", ""budget_range"": ""low"", ""interest_tags"": ""[\""cultural\"", \""budget\"", \""luxury\"", \""adventurous\""]""}",2022-10-14 05:19:40
930,"{""preferred_transport"": ""road"", ""budget_range"": ""high"", ""interest_tags"": ""[\""historic\"", \""romantic\"", \""cultural\"", \""budget\""]""}",2024-12-09 09:11:33
931,"{""preferred_transport"": ""flight"", ""budget_range"": ""low"", ""interest_tags"": ""[\""scenic\"", \""adventurous\"", \""luxury\"", \""romantic\""]""}",2023-04-26 15:12:53
932,"{""preferred_transport"": ""road"", ""budget_range"": ""low"", ""interest_tags"": ""[\""budget\"", \""scenic\""]""}",2024-11-06 18:53:27
933,"{""preferred_transport"": ""cruise"", ""budget_range"": ""medium"", ""interest_tags"": ""[\""budget\"", \""historic\"", \""luxury\"", \""family\""]""}",2024-05-04 19:57:46
934,"{""preferred_transport"": ""road"", ""budget_range"": ""low"", ""interest_tags"": ""[\""historic\"", \""scenic\"", \""luxury\""]""}",2020-06-14 01:27:35
935,"{""preferred_transport"": ""flight"", ""budget_range"": ""high"", ""interest_tags"": ""[\""budget\"", \""historic\"", \""scenic\"", \""family\""]""}",2021-12-31 20:51:11
936,"{""preferred_transport"": ""road"", ""budget_range"": ""high"", ""interest_tags"": ""[\""family\"", \""budget\"", \""scenic\"", \""adventurous\""]""}",2023-06-15 11:59:20
937,"{""preferred_transport"": ""road"", ""budget_range"": ""medium"", ""interest_tags"": ""[\""adventurous\"", \""budget\"", \""cultural\"", \""romantic\""]""}",2021-03-08 01:43:34
938,"{""preferred_transport"": ""train"", ""budget_range"": ""high"", ""interest_tags"": ""[\""budget\"", \""family\"", \""adventurous\""]""}",2021-04-24 07:00:11
939,"{""preferred_transport"": ""cruise"", ""budget_range"": ""high"", ""interest_tags"": ""[\""scenic\"", \""historic\""]""}",2020-08-10 21:46:08
940,"{""preferred_transport"": ""flight"", ""budget_range"": ""low"", ""interest_tags"": ""[\""romantic\"", \""budget\"", \""adventurous\"", \""cultural\""]""}",2020-09-20 00:57:50
941,"{""preferred_transport"": ""train"", ""budget_range"": ""high"", ""interest_tags"": ""[\""romantic\"", \""family\"", \""budget\""]""}",2023-08-15 14:48:13
942,"{""preferred_transport"": ""train"", ""budget_range"": ""medium"", ""interest_tags"": ""[\""family\"", \""luxury\"", \""adventurous\"", \""budget\""]""}",2023-01-08 21:37:38
943,"{""preferred_transport"": ""train"", ""budget_range"": ""low"", ""interest_tags"": ""[\""historic\"", \""luxury\"", \""adventurous\""]""}",2022-01-05 13:21:24
944,"{""preferred_transport"": ""cruise"", ""budget_range"": ""medium"", ""interest_tags"": ""[\""budget\"", \""historic\"", \""family\"", \""luxury\""]""}",2024-02-10 11:05:01
945,"{""preferred_transport"": ""cruise"", ""budget_range"": ""low"", ""interest_tags"": ""[\""romantic\"", \""budget\"", \""historic\"", \""cultural\""]""}",2024-06-23 11:49:44
946,"{""preferred_transport"": ""cruise"", ""budget_range"": ""medium"", ""interest_tags"": ""[\""cultural\"", \""luxury\"", \""family\"", \""historic\""]""}",2022-01-31 21:46:16
947,"{""preferred_transport"": ""road"", ""budget_range"": ""high"", ""interest_tags"": ""[\""cultural\"", \""budget\"", \""family\"", \""luxury\""]""}",2024-12-05 20:13:44
948,"{""preferred_transport"": ""cruise"", ""budget_range"": ""high"", ""interest_tags"": ""[\""budget\"", \""luxury\""]""}",2020-02-03 12:04:06
949,"{""preferred_transport"": ""road"", ""budget_range"": ""medium"", ""interest_tags"": ""[\""romantic\"", \""luxury\"", \""budget\"", \""scenic\""]""}",2023-08-01 01:14:11
950,"{""preferred_transport"": ""cruise"", ""budget_range"": ""medium"", ""interest_tags"": ""[\""scenic\"", \""historic\"", \""budget\""]""}",2025-01-30 19:00:31
951,"{""preferred_transport"": ""cruise"", ""budget_range"": ""high"", ""interest_tags"": ""[\""luxury\"", \""historic\"", \""budget\"", \""adventurous\""]""}",2024-12-01 05:19:27
952,"{""preferred_transport"": ""train"", ""budget_range"": ""high"", ""interest_tags"": ""[\""luxury\"", \""family\""]""}",2020-03-25 19:29:34
953,"{""preferred_transport"": ""cruise"", ""budget_range"": ""medium"", ""interest_tags"": ""[\""scenic\"", \""luxury\""]""}",2020-08-26 19:15:54
954,"{""preferred_transport"": ""cruise"", ""budget_range"": ""medium"", ""interest_tags"": ""[\""luxury\"", \""scenic\""]""}",2022-03-09 08:00:27
955,"{""preferred_transport"": ""flight"", ""budget_range"": ""high"", ""interest_tags"": ""[\""scenic\"", \""luxury\""]""}",2021-04-14 13:29:16
956,"{""preferred_transport"": ""road"", ""budget_range"": ""medium"", ""interest_tags"": ""[\""luxury\"", \""family\""]""}",2022-01-03 20:02:29
957,"{""preferred_transport"": ""road"", ""budget_range"": ""low"", ""interest_tags"": ""[\""historic\"", \""scenic\"", \""romantic\"", \""cultural\""]""}",2025-01-24 06:59:08
958,"{""preferred_transport"": ""train"", ""budget_range"": ""medium"", ""interest_tags"": ""[\""family\"", \""cultural\"", \""budget\""]""}",2023-09-29 14:34:22
959,"{""preferred_transport"": ""train"", ""budget_range"": ""low"", ""interest_tags"": ""[\""budget\"", \""historic\"", \""romantic\"", \""scenic\""]""}",2020-12-26 09:10:00
960,"{""preferred_transport"": ""flight"", ""budget_range"": ""low"", ""interest_tags"": ""[\""family\"", \""adventurous\"", \""scenic\""]""}",2024-01-19 16:59:04
961,"{""preferred_transport"": ""train"", ""budget_range"": ""medium"", ""interest_tags"": ""[\""family\"", \""adventurous\"", \""scenic\"", \""cultural\""]""}",2024-07-06 00:37:54
962,"{""preferred_transport"": ""road"", ""budget_range"": ""low"", ""interest_tags"": ""[\""romantic\"", \""adventurous\"", \""budget\""]""}",2022-09-07 19:26:59
963,"{""preferred_transport"": ""flight"", ""budget_range"": ""low"", ""interest_tags"": ""[\""budget\"", \""family\"", \""adventurous\"", \""luxury\""]""}",2022-04-26 21:49:40
964,"{""preferred_transport"": ""cruise"", ""budget_range"": ""medium"", ""interest_tags"": ""[\""cultural\"", \""scenic\"", \""budget\""]""}",2024-12-19 23:22:55
965,"{""preferred_transport"": ""road"", ""budget_range"": ""medium"", ""interest_tags"": ""[\""adventurous\"", \""budget\"", \""family\"", \""luxury\""]""}",2021-08-28 14:42:44
966,"{""preferred_transport"": ""cruise"", ""budget_range"": ""high"", ""interest_tags"": ""[\""scenic\"", \""romantic\"", \""luxury\"", \""historic\""]""}",2020-01-27 08:01:43
967,"{""preferred_transport"": ""flight"", ""budget_range"": ""low"", ""interest_tags"": ""[\""cultural\"", \""luxury\"", \""historic\""]""}",2023-10-17 11:51:38
968,"{""preferred_transport"": ""cruise"", ""budget_range"": ""low"", ""interest_tags"": ""[\""luxury\"", \""scenic\"", \""cultural\"", \""historic\""]""}",2020-03-14 15:14:07
969,"{""preferred_transport"": ""flight"", ""budget_range"": ""low"", ""interest_tags"": ""[\""adventurous\"", \""luxury\"", \""budget\"", \""historic\""]""}",2021-01-07 18:08:31
970,"{""preferred_transport"": ""flight"", ""budget_range"": ""high"", ""interest_tags"": ""[\""family\"", \""budget\""]""}",2024-10-24 17:08:57
971,"{""preferred_transport"": ""train"", ""budget_range"": ""low"", ""interest_tags"": ""[\""scenic\"", \""romantic\"", \""family\"", \""adventurous\""]""}",2020-08-23 05:39:29
972,"{""preferred_transport"": ""road"", ""budget_range"": ""medium"", ""interest_tags"": ""[\""budget\"", \""scenic\"", \""cultural\""]""}",2020-08-17 21:37:15
973,"{""preferred_transport"": ""cruise"", ""budget_range"": ""low"", ""interest_tags"": ""[\""family\"", \""scenic\"", \""historic\""]""}",2022-03-13 07:39:56
974,"{""preferred_transport"": ""cruise"", ""budget_range"": ""low"", ""interest_tags"": ""[\""cultural\"", \""adventurous\"", \""romantic\""]""}",2023-05-04 20:56:46
975,"{""preferred_transport"": ""train"", ""budget_range"": ""high"", ""interest_tags"": ""[\""cultural\"", \""romantic\"", \""luxury\""]""}",2023-09-01 20:35:51
976,"{""preferred_transport"": ""train"", ""budget_range"": ""high"", ""interest_tags"": ""[\""cultural\"", \""adventurous\"", \""budget\"", \""scenic\""]""}",2020-11-16 21:38:44
977,"{""preferred_transport"": ""flight"", ""budget_range"": ""low"", ""interest_tags"": ""[\""luxury\"", \""family\""]""}",2023-10-17 07:22:33
978,"{""preferred_transport"": ""flight"", ""budget_range"": ""medium"", ""interest_tags"": ""[\""historic\"", \""romantic\""]""}",2023-04-28 04:35:03
979,"{""preferred_transport"": ""cruise"", ""budget_range"": ""low"", ""interest_tags"": ""[\""budget\"", \""adventurous\"", \""luxury\"", \""historic\""]""}",2024-05-20 05:44:31
980,"{""preferred_transport"": ""road"", ""budget_range"": ""medium"", ""interest_tags"": ""[\""family\"", \""romantic\"", \""budget\""]""}",2020-08-05 19:00:41
981,"{""preferred_transport"": ""train"", ""budget_range"": ""low"", ""interest_tags"": ""[\""romantic\"", \""historic\"", \""luxury\""]""}",2024-07-21 03:09:52
982,"{""preferred_transport"": ""cruise"", ""budget_range"": ""medium"", ""interest_tags"": ""[\""luxury\"", \""adventurous\"", \""historic\"", \""budget\""]""}",2023-02-09 02:52:13
983,"{""preferred_transport"": ""cruise"", ""budget_range"": ""low"", ""interest_tags"": ""[\""luxury\"", \""budget\"", \""cultural\""]""}",2021-07-02 17:36:55
984,"{""preferred_transport"": ""flight"", ""budget_range"": ""medium"", ""interest_tags"": ""[\""adventurous\"", \""scenic\"", \""budget\"", \""romantic\""]""}",2020-11-27 17:12:01
985,"{""preferred_transport"": ""cruise"", ""budget_range"": ""medium"", ""interest_tags"": ""[\""romantic\"", \""budget\""]""}",2021-08-11 15:29:49
986,"{""preferred_transport"": ""train"", ""budget_range"": ""low"", ""interest_tags"": ""[\""historic\"", \""budget\""]""}",2025-01-16 05:12:56
987,"{""preferred_transport"": ""train"", ""budget_range"": ""medium"", ""interest_tags"": ""[\""cultural\"", \""family\"", \""luxury\""]""}",2022-08-14 02:04:39
988,"{""preferred_transport"": ""road"", ""budget_range"": ""high"", ""interest_tags"": ""[\""historic\"", \""romantic\"", \""scenic\""]""}",2020-06-23 03:43:22
989,"{""preferred_transport"": ""cruise"", ""budget_range"": ""high"", ""interest_tags"": ""[\""family\"", \""historic\""]""}",2021-10-19 15:52:06
990,"{""preferred_transport"": ""road"", ""budget_range"": ""high"", ""interest_tags"": ""[\""scenic\"", \""budget\"", \""luxury\"", \""cultural\""]""}",2020-08-11 19:12:19
991,"{""preferred_transport"": ""flight"", ""budget_range"": ""high"", ""interest_tags"": ""[\""romantic\"", \""budget\""]""}",2020-02-29 05:26:26
992,"{""preferred_transport"": ""road"", ""budget_range"": ""high"", ""interest_tags"": ""[\""adventurous\"", \""budget\""]""}",2021-02-09 13:35:56
993,"{""preferred_transport"": ""flight"", ""budget_range"": ""low"", ""interest_tags"": ""[\""historic\"", \""scenic\"", \""romantic\"", \""adventurous\""]""}",2021-06-14 07:31:23
994,"{""preferred_transport"": ""flight"", ""budget_range"": ""low"", ""interest_tags"": ""[\""romantic\"", \""luxury\""]""}",2021-11-16 07:04:47
995,"{""preferred_transport"": ""flight"", ""budget_range"": ""low"", ""interest_tags"": ""[\""budget\"", \""family\"", \""romantic\""]""}",2023-06-02 23:56:04
996,"{""preferred_transport"": ""cruise"", ""budget_range"": ""low"", ""interest_tags"": ""[\""scenic\"", \""romantic\"", \""cultural\"", \""historic\""]""}",2025-01-16 15:38:30
997,"{""preferred_transport"": ""train"", ""budget_range"": ""medium"", ""interest_tags"": ""[\""cultural\"", \""scenic\""]""}",2021-03-14 19:22:45
998,"{""preferred_transport"": ""road"", ""budget_range"": ""low"", ""interest_tags"": ""[\""budget\"", \""luxury\"", \""cultural\"", \""adventurous\""]""}",2022-01-26 23:27:30
999,"{""preferred_transport"": ""flight"", ""budget_range"": ""low"", ""interest_tags"": ""[\""family\"", \""romantic\""]""}",2021-05-05 02:57:56
1000,"{""preferred_transport"": ""flight"", ""budget_range"": ""medium"", ""interest_tags"": ""[\""historic\"", \""romantic\""]""}",2021-07-11 09:59:31
